,year,name,constructor_name,points,era
420,1973,British Grand Prix,tecno,0.0,1962 - 1990
409,1973,Belgian Grand Prix,tyrrell,15.0,1962 - 1990
407,1973,Belgian Grand Prix,team_lotus,4.0,1962 - 1990
399,1973,Belgian Grand Prix,brabham,3.0,1962 - 1990
400,1973,Belgian Grand Prix,brm,2.0,1962 - 1990
408,1973,Belgian Grand Prix,tecno,1.0,1962 - 1990
401,1973,Belgian Grand Prix,ferrari,0.0,1962 - 1990
402,1973,Belgian Grand Prix,iso_marlboro,0.0,1962 - 1990
403,1973,Belgian Grand Prix,march,0.0,1962 - 1990
404,1973,Belgian Grand Prix,mclaren,0.0,1962 - 1990
405,1973,Belgian Grand Prix,shadow,0.0,1962 - 1990
406,1973,Belgian Grand Prix,surtees,0.0,1962 - 1990
503,1974,Monaco Grand Prix,team_lotus,9.0,1962 - 1990
505,1974,Monaco Grand Prix,tyrrell,6.0,1962 - 1990
501,1974,Monaco Grand Prix,shadow,4.0,1962 - 1990
495,1974,Monaco Grand Prix,ferrari,3.0,1962 - 1990
500,1974,Monaco Grand Prix,mclaren,2.0,1962 - 1990
492,1974,Monaco Grand Prix,brabham,1.0,1962 - 1990
491,1974,Monaco Grand Prix,amon,0.0,1962 - 1990
493,1974,Monaco Grand Prix,brm,0.0,1962 - 1990
494,1974,Monaco Grand Prix,ensign,0.0,1962 - 1990
496,1974,Monaco Grand Prix,hesketh,0.0,1962 - 1990
497,1974,Monaco Grand Prix,iso_marlboro,0.0,1962 - 1990
498,1974,Monaco Grand Prix,lola,0.0,1962 - 1990
499,1974,Monaco Grand Prix,march,0.0,1962 - 1990
502,1974,Monaco Grand Prix,surtees,0.0,1962 - 1990
504,1974,Monaco Grand Prix,trojan,0.0,1962 - 1990
488,1974,Italian Grand Prix,team_lotus,9.0,1962 - 1990
485,1974,Italian Grand Prix,mclaren,7.0,1962 - 1990
490,1974,Italian Grand Prix,tyrrell,4.0,1962 - 1990
482,1974,Italian Grand Prix,iso_marlboro,3.0,1962 - 1990
477,1974,Italian Grand Prix,brabham,2.0,1962 - 1990
476,1974,Italian Grand Prix,amon,0.0,1962 - 1990
478,1974,Italian Grand Prix,brm,0.0,1962 - 1990
479,1974,Italian Grand Prix,ensign,0.0,1962 - 1990
480,1974,Italian Grand Prix,ferrari,0.0,1962 - 1990
481,1974,Italian Grand Prix,hesketh,0.0,1962 - 1990
483,1974,Italian Grand Prix,lola,0.0,1962 - 1990
484,1974,Italian Grand Prix,march,0.0,1962 - 1990
486,1974,Italian Grand Prix,shadow,0.0,1962 - 1990
487,1974,Italian Grand Prix,surtees,0.0,1962 - 1990
489,1974,Italian Grand Prix,trojan,0.0,1962 - 1990
475,1974,British Grand Prix,tyrrell,9.0,1962 - 1990
469,1974,British Grand Prix,mclaren,6.0,1962 - 1990
462,1974,British Grand Prix,ferrari,5.0,1962 - 1990
472,1974,British Grand Prix,team_lotus,4.0,1962 - 1990
459,1974,British Grand Prix,brabham,1.0,1962 - 1990
460,1974,British Grand Prix,brm,0.0,1962 - 1990
461,1974,British Grand Prix,ensign,0.0,1962 - 1990
463,1974,British Grand Prix,hesketh,0.0,1962 - 1990
464,1974,British Grand Prix,iso_marlboro,0.0,1962 - 1990
465,1974,British Grand Prix,lola,0.0,1962 - 1990
466,1974,British Grand Prix,lyncar,0.0,1962 - 1990
467,1974,British Grand Prix,maki,0.0,1962 - 1990
468,1974,British Grand Prix,march,0.0,1962 - 1990
470,1974,British Grand Prix,shadow,0.0,1962 - 1990
471,1974,British Grand Prix,surtees,0.0,1962 - 1990
473,1974,British Grand Prix,token,0.0,1962 - 1990
474,1974,British Grand Prix,trojan,0.0,1962 - 1990
452,1974,Belgian Grand Prix,mclaren,10.0,1962 - 1990
447,1974,Belgian Grand Prix,ferrari,9.0,1962 - 1990
458,1974,Belgian Grand Prix,tyrrell,4.0,1962 - 1990
445,1974,Belgian Grand Prix,brm,2.0,1962 - 1990
444,1974,Belgian Grand Prix,brabham,0.0,1962 - 1990
446,1974,Belgian Grand Prix,ensign,0.0,1962 - 1990
448,1974,Belgian Grand Prix,hesketh,0.0,1962 - 1990
449,1974,Belgian Grand Prix,iso_marlboro,0.0,1962 - 1990
450,1974,Belgian Grand Prix,lola,0.0,1962 - 1990
451,1974,Belgian Grand Prix,march,0.0,1962 - 1990
453,1974,Belgian Grand Prix,shadow,0.0,1962 - 1990
454,1974,Belgian Grand Prix,surtees,0.0,1962 - 1990
455,1974,Belgian Grand Prix,team_lotus,0.0,1962 - 1990
456,1974,Belgian Grand Prix,token,0.0,1962 - 1990
457,1974,Belgian Grand Prix,trojan,0.0,1962 - 1990
555,1975,Monaco Grand Prix,ferrari,9.0,1962 - 1990
560,1975,Monaco Grand Prix,mclaren,7.0,1962 - 1990
552,1975,Monaco Grand Prix,brabham,4.0,1962 - 1990
565,1975,Monaco Grand Prix,team_lotus,3.0,1962 - 1990
566,1975,Monaco Grand Prix,tyrrell,2.0,1962 - 1990
553,1975,Monaco Grand Prix,brm,0.0,1962 - 1990
554,1975,Monaco Grand Prix,ensign,0.0,1962 - 1990
556,1975,Monaco Grand Prix,fittipaldi,0.0,1962 - 1990
557,1975,Monaco Grand Prix,hesketh,0.0,1962 - 1990
558,1975,Monaco Grand Prix,hill,0.0,1962 - 1990
559,1975,Monaco Grand Prix,march,0.0,1962 - 1990
561,1975,Monaco Grand Prix,parnelli,0.0,1962 - 1990
562,1975,Monaco Grand Prix,penske,0.0,1962 - 1990
563,1975,Monaco Grand Prix,shadow-ford,0.0,1962 - 1990
564,1975,Monaco Grand Prix,surtees,0.0,1962 - 1990
567,1975,Monaco Grand Prix,williams,0.0,1962 - 1990
539,1975,Italian Grand Prix,ferrari,13.0,1962 - 1990
545,1975,Italian Grand Prix,mclaren,6.0,1962 - 1990
536,1975,Italian Grand Prix,brabham,3.0,1962 - 1990
541,1975,Italian Grand Prix,hesketh,2.0,1962 - 1990
547,1975,Italian Grand Prix,shadow-ford,1.0,1962 - 1990
537,1975,Italian Grand Prix,brm,0.0,1962 - 1990
538,1975,Italian Grand Prix,ensign,0.0,1962 - 1990
540,1975,Italian Grand Prix,fittipaldi,0.0,1962 - 1990
542,1975,Italian Grand Prix,hill,0.0,1962 - 1990
543,1975,Italian Grand Prix,maki,0.0,1962 - 1990
544,1975,Italian Grand Prix,march,0.0,1962 - 1990
546,1975,Italian Grand Prix,parnelli,0.0,1962 - 1990
548,1975,Italian Grand Prix,shadow-matra,0.0,1962 - 1990
549,1975,Italian Grand Prix,team_lotus,0.0,1962 - 1990
550,1975,Italian Grand Prix,tyrrell,0.0,1962 - 1990
551,1975,Italian Grand Prix,williams,0.0,1962 - 1990
529,1975,British Grand Prix,mclaren,9.0,1962 - 1990
520,1975,British Grand Prix,brabham,6.0,1962 - 1990
534,1975,British Grand Prix,tyrrell,4.0,1962 - 1990
524,1975,British Grand Prix,hesketh,3.0,1962 - 1990
528,1975,British Grand Prix,march,3.0,1962 - 1990
521,1975,British Grand Prix,ensign,0.0,1962 - 1990
522,1975,British Grand Prix,ferrari,0.0,1962 - 1990
523,1975,British Grand Prix,fittipaldi,0.0,1962 - 1990
525,1975,British Grand Prix,hill,0.0,1962 - 1990
526,1975,British Grand Prix,lyncar,0.0,1962 - 1990
527,1975,British Grand Prix,maki,0.0,1962 - 1990
530,1975,British Grand Prix,parnelli,0.0,1962 - 1990
531,1975,British Grand Prix,shadow-ford,0.0,1962 - 1990
532,1975,British Grand Prix,surtees,0.0,1962 - 1990
533,1975,British Grand Prix,team_lotus,0.0,1962 - 1990
535,1975,British Grand Prix,williams,0.0,1962 - 1990
508,1975,Belgian Grand Prix,ferrari,11.0,1962 - 1990
518,1975,Belgian Grand Prix,tyrrell,9.0,1962 - 1990
506,1975,Belgian Grand Prix,brabham,4.0,1962 - 1990
515,1975,Belgian Grand Prix,shadow-ford,1.0,1962 - 1990
507,1975,Belgian Grand Prix,brm,0.0,1962 - 1990
509,1975,Belgian Grand Prix,fittipaldi,0.0,1962 - 1990
510,1975,Belgian Grand Prix,hesketh,0.0,1962 - 1990
511,1975,Belgian Grand Prix,hill,0.0,1962 - 1990
512,1975,Belgian Grand Prix,march,0.0,1962 - 1990
513,1975,Belgian Grand Prix,mclaren,0.0,1962 - 1990
514,1975,Belgian Grand Prix,penske,0.0,1962 - 1990
516,1975,Belgian Grand Prix,surtees,0.0,1962 - 1990
517,1975,Belgian Grand Prix,team_lotus,0.0,1962 - 1990
519,1975,Belgian Grand Prix,williams,0.0,1962 - 1990
627,1976,Monaco Grand Prix,tyrrell,10.0,1962 - 1990
617,1976,Monaco Grand Prix,ferrari,9.0,1962 - 1990
621,1976,Monaco Grand Prix,march,3.0,1962 - 1990
622,1976,Monaco Grand Prix,mclaren,2.0,1962 - 1990
618,1976,Monaco Grand Prix,fittipaldi,1.0,1962 - 1990
614,1976,Monaco Grand Prix,boro,0.0,1962 - 1990
615,1976,Monaco Grand Prix,brabham-alfa_romeo,0.0,1962 - 1990
616,1976,Monaco Grand Prix,ensign,0.0,1962 - 1990
619,1976,Monaco Grand Prix,hesketh,0.0,1962 - 1990
620,1976,Monaco Grand Prix,ligier,0.0,1962 - 1990
623,1976,Monaco Grand Prix,penske,0.0,1962 - 1990
624,1976,Monaco Grand Prix,shadow,0.0,1962 - 1990
625,1976,Monaco Grand Prix,surtees,0.0,1962 - 1990
626,1976,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
628,1976,Monaco Grand Prix,wolf,0.0,1962 - 1990
602,1976,Italian Grand Prix,ferrari,9.0,1962 - 1990
606,1976,Italian Grand Prix,march,9.0,1962 - 1990
605,1976,Italian Grand Prix,ligier,4.0,1962 - 1990
612,1976,Italian Grand Prix,tyrrell,3.0,1962 - 1990
599,1976,Italian Grand Prix,boro,0.0,1962 - 1990
600,1976,Italian Grand Prix,brabham-alfa_romeo,0.0,1962 - 1990
601,1976,Italian Grand Prix,ensign,0.0,1962 - 1990
603,1976,Italian Grand Prix,fittipaldi,0.0,1962 - 1990
604,1976,Italian Grand Prix,hesketh,0.0,1962 - 1990
607,1976,Italian Grand Prix,mclaren,0.0,1962 - 1990
608,1976,Italian Grand Prix,penske,0.0,1962 - 1990
609,1976,Italian Grand Prix,shadow,0.0,1962 - 1990
610,1976,Italian Grand Prix,surtees,0.0,1962 - 1990
611,1976,Italian Grand Prix,team_lotus,0.0,1962 - 1990
613,1976,Italian Grand Prix,wolf,0.0,1962 - 1990
587,1976,British Grand Prix,ferrari,9.0,1962 - 1990
597,1976,British Grand Prix,tyrrell,6.0,1962 - 1990
593,1976,British Grand Prix,penske,4.0,1962 - 1990
594,1976,British Grand Prix,shadow,3.0,1962 - 1990
595,1976,British Grand Prix,surtees,2.0,1962 - 1990
588,1976,British Grand Prix,fittipaldi,1.0,1962 - 1990
584,1976,British Grand Prix,brabham-alfa_romeo,0.0,1962 - 1990
585,1976,British Grand Prix,brabham-ford,0.0,1962 - 1990
586,1976,British Grand Prix,ensign,0.0,1962 - 1990
589,1976,British Grand Prix,hesketh,0.0,1962 - 1990
590,1976,British Grand Prix,ligier,0.0,1962 - 1990
591,1976,British Grand Prix,march,0.0,1962 - 1990
592,1976,British Grand Prix,mclaren,0.0,1962 - 1990
596,1976,British Grand Prix,team_lotus,0.0,1962 - 1990
598,1976,British Grand Prix,wolf,0.0,1962 - 1990
572,1976,Belgian Grand Prix,ferrari,15.0,1962 - 1990
575,1976,Belgian Grand Prix,ligier,4.0,1962 - 1990
582,1976,Belgian Grand Prix,tyrrell,3.0,1962 - 1990
580,1976,Belgian Grand Prix,surtees,2.0,1962 - 1990
577,1976,Belgian Grand Prix,mclaren,1.0,1962 - 1990
568,1976,Belgian Grand Prix,boro,0.0,1962 - 1990
569,1976,Belgian Grand Prix,brabham-alfa_romeo,0.0,1962 - 1990
570,1976,Belgian Grand Prix,brabham-ford,0.0,1962 - 1990
571,1976,Belgian Grand Prix,ensign,0.0,1962 - 1990
573,1976,Belgian Grand Prix,fittipaldi,0.0,1962 - 1990
574,1976,Belgian Grand Prix,hesketh,0.0,1962 - 1990
576,1976,Belgian Grand Prix,march,0.0,1962 - 1990
578,1976,Belgian Grand Prix,penske,0.0,1962 - 1990
579,1976,Belgian Grand Prix,shadow,0.0,1962 - 1990
581,1976,Belgian Grand Prix,team_lotus,0.0,1962 - 1990
583,1976,Belgian Grand Prix,wolf,0.0,1962 - 1990
683,1977,Monaco Grand Prix,ferrari,10.0,1962 - 1990
694,1977,Monaco Grand Prix,wolf,9.0,1962 - 1990
688,1977,Monaco Grand Prix,mclaren,3.0,1962 - 1990
692,1977,Monaco Grand Prix,team_lotus,2.0,1962 - 1990
690,1977,Monaco Grand Prix,shadow,1.0,1962 - 1990
681,1977,Monaco Grand Prix,brabham,0.0,1962 - 1990
682,1977,Monaco Grand Prix,ensign,0.0,1962 - 1990
684,1977,Monaco Grand Prix,fittipaldi,0.0,1962 - 1990
685,1977,Monaco Grand Prix,hesketh,0.0,1962 - 1990
686,1977,Monaco Grand Prix,ligier,0.0,1962 - 1990
687,1977,Monaco Grand Prix,march,0.0,1962 - 1990
689,1977,Monaco Grand Prix,penske,0.0,1962 - 1990
691,1977,Monaco Grand Prix,surtees,0.0,1962 - 1990
693,1977,Monaco Grand Prix,tyrrell,0.0,1962 - 1990
678,1977,Italian Grand Prix,team_lotus,9.0,1962 - 1990
668,1977,Italian Grand Prix,ferrari,6.0,1962 - 1990
676,1977,Italian Grand Prix,shadow,4.0,1962 - 1990
673,1977,Italian Grand Prix,mclaren,3.0,1962 - 1990
667,1977,Italian Grand Prix,ensign,2.0,1962 - 1990
679,1977,Italian Grand Prix,tyrrell,1.0,1962 - 1990
663,1977,Italian Grand Prix,apollon,0.0,1962 - 1990
664,1977,Italian Grand Prix,boro,0.0,1962 - 1990
665,1977,Italian Grand Prix,brabham,0.0,1962 - 1990
666,1977,Italian Grand Prix,brm,0.0,1962 - 1990
669,1977,Italian Grand Prix,fittipaldi,0.0,1962 - 1990
670,1977,Italian Grand Prix,hesketh,0.0,1962 - 1990
671,1977,Italian Grand Prix,ligier,0.0,1962 - 1990
672,1977,Italian Grand Prix,march,0.0,1962 - 1990
674,1977,Italian Grand Prix,penske,0.0,1962 - 1990
675,1977,Italian Grand Prix,renault,0.0,1962 - 1990
677,1977,Italian Grand Prix,surtees,0.0,1962 - 1990
680,1977,Italian Grand Prix,wolf,0.0,1962 - 1990
655,1977,British Grand Prix,mclaren,12.0,1962 - 1990
648,1977,British Grand Prix,ferrari,6.0,1962 - 1990
660,1977,British Grand Prix,team_lotus,4.0,1962 - 1990
645,1977,British Grand Prix,brabham,2.0,1962 - 1990
652,1977,British Grand Prix,ligier,1.0,1962 - 1990
646,1977,British Grand Prix,brm,0.0,1962 - 1990
647,1977,British Grand Prix,ensign,0.0,1962 - 1990
649,1977,British Grand Prix,fittipaldi,0.0,1962 - 1990
650,1977,British Grand Prix,hesketh,0.0,1962 - 1990
651,1977,British Grand Prix,lec,0.0,1962 - 1990
653,1977,British Grand Prix,march,0.0,1962 - 1990
654,1977,British Grand Prix,mcguire,0.0,1962 - 1990
656,1977,British Grand Prix,penske,0.0,1962 - 1990
657,1977,British Grand Prix,renault,0.0,1962 - 1990
658,1977,British Grand Prix,shadow,0.0,1962 - 1990
659,1977,British Grand Prix,surtees,0.0,1962 - 1990
661,1977,British Grand Prix,tyrrell,0.0,1962 - 1990
662,1977,British Grand Prix,wolf,0.0,1962 - 1990
642,1977,Belgian Grand Prix,team_lotus,9.0,1962 - 1990
632,1977,Belgian Grand Prix,ferrari,6.0,1962 - 1990
643,1977,Belgian Grand Prix,tyrrell,4.0,1962 - 1990
641,1977,Belgian Grand Prix,surtees,3.0,1962 - 1990
640,1977,Belgian Grand Prix,shadow,2.0,1962 - 1990
629,1977,Belgian Grand Prix,brabham,1.0,1962 - 1990
630,1977,Belgian Grand Prix,brm,0.0,1962 - 1990
631,1977,Belgian Grand Prix,ensign,0.0,1962 - 1990
633,1977,Belgian Grand Prix,fittipaldi,0.0,1962 - 1990
634,1977,Belgian Grand Prix,hesketh,0.0,1962 - 1990
635,1977,Belgian Grand Prix,lec,0.0,1962 - 1990
636,1977,Belgian Grand Prix,ligier,0.0,1962 - 1990
637,1977,Belgian Grand Prix,march,0.0,1962 - 1990
638,1977,Belgian Grand Prix,mclaren,0.0,1962 - 1990
639,1977,Belgian Grand Prix,penske,0.0,1962 - 1990
644,1977,Belgian Grand Prix,wolf,0.0,1962 - 1990
762,1978,Monaco Grand Prix,tyrrell,11.0,1962 - 1990
748,1978,Monaco Grand Prix,brabham,9.0,1962 - 1990
764,1978,Monaco Grand Prix,wolf,4.0,1962 - 1990
746,1978,Monaco Grand Prix,arrows,1.0,1962 - 1990
747,1978,Monaco Grand Prix,ats,0.0,1962 - 1990
749,1978,Monaco Grand Prix,ensign,0.0,1962 - 1990
750,1978,Monaco Grand Prix,ferrari,0.0,1962 - 1990
751,1978,Monaco Grand Prix,fittipaldi,0.0,1962 - 1990
752,1978,Monaco Grand Prix,hesketh,0.0,1962 - 1990
753,1978,Monaco Grand Prix,ligier,0.0,1962 - 1990
754,1978,Monaco Grand Prix,martini,0.0,1962 - 1990
755,1978,Monaco Grand Prix,mclaren,0.0,1962 - 1990
756,1978,Monaco Grand Prix,merzario,0.0,1962 - 1990
757,1978,Monaco Grand Prix,renault,0.0,1962 - 1990
758,1978,Monaco Grand Prix,shadow,0.0,1962 - 1990
759,1978,Monaco Grand Prix,surtees,0.0,1962 - 1990
760,1978,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
761,1978,Monaco Grand Prix,theodore,0.0,1962 - 1990
763,1978,Monaco Grand Prix,williams,0.0,1962 - 1990
732,1978,Italian Grand Prix,brabham,15.0,1962 - 1990
734,1978,Italian Grand Prix,ferrari,4.0,1962 - 1990
736,1978,Italian Grand Prix,ligier,3.0,1962 - 1990
737,1978,Italian Grand Prix,mclaren,2.0,1962 - 1990
742,1978,Italian Grand Prix,team_lotus,1.0,1962 - 1990
730,1978,Italian Grand Prix,arrows,0.0,1962 - 1990
731,1978,Italian Grand Prix,ats,0.0,1962 - 1990
733,1978,Italian Grand Prix,ensign,0.0,1962 - 1990
735,1978,Italian Grand Prix,fittipaldi,0.0,1962 - 1990
738,1978,Italian Grand Prix,merzario,0.0,1962 - 1990
739,1978,Italian Grand Prix,renault,0.0,1962 - 1990
740,1978,Italian Grand Prix,shadow,0.0,1962 - 1990
741,1978,Italian Grand Prix,surtees,0.0,1962 - 1990
743,1978,Italian Grand Prix,tyrrell,0.0,1962 - 1990
744,1978,Italian Grand Prix,williams,0.0,1962 - 1990
745,1978,Italian Grand Prix,wolf,0.0,1962 - 1990
716,1978,British Grand Prix,brabham,10.0,1962 - 1990
718,1978,British Grand Prix,ferrari,9.0,1962 - 1990
727,1978,British Grand Prix,tyrrell,3.0,1962 - 1990
724,1978,British Grand Prix,shadow,2.0,1962 - 1990
721,1978,British Grand Prix,mclaren,1.0,1962 - 1990
714,1978,British Grand Prix,arrows,0.0,1962 - 1990
715,1978,British Grand Prix,ats,0.0,1962 - 1990
717,1978,British Grand Prix,ensign,0.0,1962 - 1990
719,1978,British Grand Prix,fittipaldi,0.0,1962 - 1990
720,1978,British Grand Prix,ligier,0.0,1962 - 1990
722,1978,British Grand Prix,merzario,0.0,1962 - 1990
723,1978,British Grand Prix,renault,0.0,1962 - 1990
725,1978,British Grand Prix,surtees,0.0,1962 - 1990
726,1978,British Grand Prix,team_lotus,0.0,1962 - 1990
728,1978,British Grand Prix,williams,0.0,1962 - 1990
729,1978,British Grand Prix,wolf,0.0,1962 - 1990
709,1978,Belgian Grand Prix,team_lotus,15.0,1962 - 1990
699,1978,Belgian Grand Prix,ferrari,7.0,1962 - 1990
702,1978,Belgian Grand Prix,ligier,2.0,1962 - 1990
711,1978,Belgian Grand Prix,tyrrell,1.0,1962 - 1990
695,1978,Belgian Grand Prix,arrows,0.0,1962 - 1990
696,1978,Belgian Grand Prix,ats,0.0,1962 - 1990
697,1978,Belgian Grand Prix,brabham,0.0,1962 - 1990
698,1978,Belgian Grand Prix,ensign,0.0,1962 - 1990
700,1978,Belgian Grand Prix,fittipaldi,0.0,1962 - 1990
701,1978,Belgian Grand Prix,hesketh,0.0,1962 - 1990
703,1978,Belgian Grand Prix,martini,0.0,1962 - 1990
704,1978,Belgian Grand Prix,mclaren,0.0,1962 - 1990
705,1978,Belgian Grand Prix,merzario,0.0,1962 - 1990
706,1978,Belgian Grand Prix,renault,0.0,1962 - 1990
707,1978,Belgian Grand Prix,shadow,0.0,1962 - 1990
708,1978,Belgian Grand Prix,surtees,0.0,1962 - 1990
710,1978,Belgian Grand Prix,theodore,0.0,1962 - 1990
712,1978,Belgian Grand Prix,williams,0.0,1962 - 1990
713,1978,Belgian Grand Prix,wolf,0.0,1962 - 1990
818,1979,Monaco Grand Prix,ferrari,9.0,1962 - 1990
827,1979,Monaco Grand Prix,williams,6.0,1962 - 1990
825,1979,Monaco Grand Prix,team_lotus,4.0,1962 - 1990
821,1979,Monaco Grand Prix,mclaren,3.0,1962 - 1990
820,1979,Monaco Grand Prix,ligier,2.0,1962 - 1990
814,1979,Monaco Grand Prix,arrows,1.0,1962 - 1990
815,1979,Monaco Grand Prix,ats,0.0,1962 - 1990
816,1979,Monaco Grand Prix,brabham-alfa_romeo,0.0,1962 - 1990
817,1979,Monaco Grand Prix,ensign,0.0,1962 - 1990
819,1979,Monaco Grand Prix,fittipaldi,0.0,1962 - 1990
822,1979,Monaco Grand Prix,merzario,0.0,1962 - 1990
823,1979,Monaco Grand Prix,renault,0.0,1962 - 1990
824,1979,Monaco Grand Prix,shadow,0.0,1962 - 1990
826,1979,Monaco Grand Prix,tyrrell,0.0,1962 - 1990
828,1979,Monaco Grand Prix,wolf,0.0,1962 - 1990
802,1979,Italian Grand Prix,ferrari,15.0,1962 - 1990
812,1979,Italian Grand Prix,williams,4.0,1962 - 1990
800,1979,Italian Grand Prix,brabham-alfa_romeo,3.0,1962 - 1990
810,1979,Italian Grand Prix,team_lotus,2.0,1962 - 1990
811,1979,Italian Grand Prix,tyrrell,1.0,1962 - 1990
797,1979,Italian Grand Prix,alfa,0.0,1962 - 1990
798,1979,Italian Grand Prix,arrows,0.0,1962 - 1990
799,1979,Italian Grand Prix,ats,0.0,1962 - 1990
801,1979,Italian Grand Prix,ensign,0.0,1962 - 1990
803,1979,Italian Grand Prix,fittipaldi,0.0,1962 - 1990
804,1979,Italian Grand Prix,ligier,0.0,1962 - 1990
805,1979,Italian Grand Prix,mclaren,0.0,1962 - 1990
806,1979,Italian Grand Prix,merzario,0.0,1962 - 1990
807,1979,Italian Grand Prix,rebaque,0.0,1962 - 1990
808,1979,Italian Grand Prix,renault,0.0,1962 - 1990
809,1979,Italian Grand Prix,shadow,0.0,1962 - 1990
813,1979,Italian Grand Prix,wolf,0.0,1962 - 1990
795,1979,British Grand Prix,williams,9.0,1962 - 1990
791,1979,British Grand Prix,renault,6.0,1962 - 1990
794,1979,British Grand Prix,tyrrell,4.0,1962 - 1990
789,1979,British Grand Prix,mclaren,3.0,1962 - 1990
786,1979,British Grand Prix,ferrari,2.0,1962 - 1990
788,1979,British Grand Prix,ligier,1.0,1962 - 1990
782,1979,British Grand Prix,arrows,0.0,1962 - 1990
783,1979,British Grand Prix,ats,0.0,1962 - 1990
784,1979,British Grand Prix,brabham-alfa_romeo,0.0,1962 - 1990
785,1979,British Grand Prix,ensign,0.0,1962 - 1990
787,1979,British Grand Prix,fittipaldi,0.0,1962 - 1990
790,1979,British Grand Prix,merzario,0.0,1962 - 1990
792,1979,British Grand Prix,shadow,0.0,1962 - 1990
793,1979,British Grand Prix,team_lotus,0.0,1962 - 1990
796,1979,British Grand Prix,wolf,0.0,1962 - 1990
770,1979,Belgian Grand Prix,ferrari,9.0,1962 - 1990
773,1979,Belgian Grand Prix,ligier,6.0,1962 - 1990
779,1979,Belgian Grand Prix,tyrrell,4.0,1962 - 1990
778,1979,Belgian Grand Prix,team_lotus,3.0,1962 - 1990
766,1979,Belgian Grand Prix,arrows,2.0,1962 - 1990
774,1979,Belgian Grand Prix,mclaren,1.0,1962 - 1990
765,1979,Belgian Grand Prix,alfa,0.0,1962 - 1990
767,1979,Belgian Grand Prix,ats,0.0,1962 - 1990
768,1979,Belgian Grand Prix,brabham-alfa_romeo,0.0,1962 - 1990
769,1979,Belgian Grand Prix,ensign,0.0,1962 - 1990
771,1979,Belgian Grand Prix,fittipaldi,0.0,1962 - 1990
772,1979,Belgian Grand Prix,kauhsen,0.0,1962 - 1990
775,1979,Belgian Grand Prix,merzario,0.0,1962 - 1990
776,1979,Belgian Grand Prix,renault,0.0,1962 - 1990
777,1979,Belgian Grand Prix,shadow,0.0,1962 - 1990
780,1979,Belgian Grand Prix,williams,0.0,1962 - 1990
781,1979,Belgian Grand Prix,wolf,0.0,1962 - 1990
886,1980,Monaco Grand Prix,williams,9.0,1962 - 1990
879,1980,Monaco Grand Prix,ligier,6.0,1962 - 1990
875,1980,Monaco Grand Prix,brabham,4.0,1962 - 1990
873,1980,Monaco Grand Prix,arrows,3.0,1962 - 1990
877,1980,Monaco Grand Prix,ferrari,2.0,1962 - 1990
878,1980,Monaco Grand Prix,fittipaldi,1.0,1962 - 1990
872,1980,Monaco Grand Prix,alfa,0.0,1962 - 1990
874,1980,Monaco Grand Prix,ats,0.0,1962 - 1990
876,1980,Monaco Grand Prix,ensign,0.0,1962 - 1990
880,1980,Monaco Grand Prix,mclaren,0.0,1962 - 1990
881,1980,Monaco Grand Prix,osella,0.0,1962 - 1990
882,1980,Monaco Grand Prix,renault,0.0,1962 - 1990
883,1980,Monaco Grand Prix,shadow,0.0,1962 - 1990
884,1980,Monaco Grand Prix,team_lotus,0.0,1962 - 1990
885,1980,Monaco Grand Prix,tyrrell,0.0,1962 - 1990
871,1980,Italian Grand Prix,williams,10.0,1962 - 1990
861,1980,Italian Grand Prix,brabham,9.0,1962 - 1990
869,1980,Italian Grand Prix,team_lotus,3.0,1962 - 1990
864,1980,Italian Grand Prix,fittipaldi,2.0,1962 - 1990
865,1980,Italian Grand Prix,ligier,1.0,1962 - 1990
858,1980,Italian Grand Prix,alfa,0.0,1962 - 1990
859,1980,Italian Grand Prix,arrows,0.0,1962 - 1990
860,1980,Italian Grand Prix,ats,0.0,1962 - 1990
862,1980,Italian Grand Prix,ensign,0.0,1962 - 1990
863,1980,Italian Grand Prix,ferrari,0.0,1962 - 1990
866,1980,Italian Grand Prix,mclaren,0.0,1962 - 1990
867,1980,Italian Grand Prix,osella,0.0,1962 - 1990
868,1980,Italian Grand Prix,renault,0.0,1962 - 1990
870,1980,Italian Grand Prix,tyrrell,0.0,1962 - 1990
857,1980,British Grand Prix,williams,13.0,1962 - 1990
847,1980,British Grand Prix,brabham,6.0,1962 - 1990
856,1980,British Grand Prix,tyrrell,5.0,1962 - 1990
852,1980,British Grand Prix,mclaren,1.0,1962 - 1990
844,1980,British Grand Prix,alfa,0.0,1962 - 1990
845,1980,British Grand Prix,arrows,0.0,1962 - 1990
846,1980,British Grand Prix,ats,0.0,1962 - 1990
848,1980,British Grand Prix,ensign,0.0,1962 - 1990
849,1980,British Grand Prix,ferrari,0.0,1962 - 1990
850,1980,British Grand Prix,fittipaldi,0.0,1962 - 1990
851,1980,British Grand Prix,ligier,0.0,1962 - 1990
853,1980,British Grand Prix,osella,0.0,1962 - 1990
854,1980,British Grand Prix,renault,0.0,1962 - 1990
855,1980,British Grand Prix,team_lotus,0.0,1962 - 1990
843,1980,Belgian Grand Prix,williams,10.0,1962 - 1990
836,1980,Belgian Grand Prix,ligier,9.0,1962 - 1990
839,1980,Belgian Grand Prix,renault,3.0,1962 - 1990
