year,name,driver_name,points
2017,Monaco Grand Prix,kevin_magnussen,1.0
2017,Monaco Grand Prix,button,0.0
2017,Monaco Grand Prix,ericsson,0.0
2017,Monaco Grand Prix,hulkenberg,0.0
2017,Monaco Grand Prix,jolyon_palmer,0.0
2017,Monaco Grand Prix,kvyat,0.0
2017,Monaco Grand Prix,ocon,0.0
2017,Monaco Grand Prix,perez,0.0
2017,Monaco Grand Prix,stroll,0.0
2017,Monaco Grand Prix,vandoorne,0.0
2017,Monaco Grand Prix,wehrlein,0.0
2017,Italian Grand Prix,hamilton,25.0
2017,Italian Grand Prix,bottas,18.0
2017,Italian Grand Prix,vettel,15.0
2017,Italian Grand Prix,ricciardo,12.0
2017,Italian Grand Prix,raikkonen,10.0
2017,Italian Grand Prix,ocon,8.0
2017,Italian Grand Prix,stroll,6.0
2017,Italian Grand Prix,massa,4.0
2017,Italian Grand Prix,perez,2.0
2017,Italian Grand Prix,max_verstappen,1.0
2017,Italian Grand Prix,alonso,0.0
2017,Italian Grand Prix,ericsson,0.0
2017,Italian Grand Prix,grosjean,0.0
2017,Italian Grand Prix,hulkenberg,0.0
2017,Italian Grand Prix,jolyon_palmer,0.0
2017,Italian Grand Prix,kevin_magnussen,0.0
2017,Italian Grand Prix,kvyat,0.0
2017,Italian Grand Prix,sainz,0.0
2017,Italian Grand Prix,vandoorne,0.0
2017,Italian Grand Prix,wehrlein,0.0
2017,British Grand Prix,hamilton,25.0
2017,British Grand Prix,bottas,18.0
2017,British Grand Prix,raikkonen,15.0
2017,British Grand Prix,max_verstappen,12.0
2017,British Grand Prix,ricciardo,10.0
2017,British Grand Prix,hulkenberg,8.0
2017,British Grand Prix,vettel,6.0
2017,British Grand Prix,ocon,4.0
2017,British Grand Prix,perez,2.0
2017,British Grand Prix,massa,1.0
2017,British Grand Prix,alonso,0.0
2017,British Grand Prix,ericsson,0.0
2017,British Grand Prix,grosjean,0.0
2017,British Grand Prix,jolyon_palmer,0.0
2017,British Grand Prix,kevin_magnussen,0.0
2017,British Grand Prix,kvyat,0.0
2017,British Grand Prix,sainz,0.0
2017,British Grand Prix,stroll,0.0
2017,British Grand Prix,vandoorne,0.0
2017,British Grand Prix,wehrlein,0.0
2017,Belgian Grand Prix,hamilton,25.0
2017,Belgian Grand Prix,vettel,18.0
2017,Belgian Grand Prix,ricciardo,15.0
2017,Belgian Grand Prix,raikkonen,12.0
2017,Belgian Grand Prix,bottas,10.0
2017,Belgian Grand Prix,hulkenberg,8.0
2017,Belgian Grand Prix,grosjean,6.0
2017,Belgian Grand Prix,massa,4.0
2017,Belgian Grand Prix,ocon,2.0
2017,Belgian Grand Prix,sainz,1.0
2017,Belgian Grand Prix,alonso,0.0
2017,Belgian Grand Prix,ericsson,0.0
2017,Belgian Grand Prix,jolyon_palmer,0.0
2017,Belgian Grand Prix,kevin_magnussen,0.0
2017,Belgian Grand Prix,kvyat,0.0
2017,Belgian Grand Prix,max_verstappen,0.0
2017,Belgian Grand Prix,perez,0.0
2017,Belgian Grand Prix,stroll,0.0
2017,Belgian Grand Prix,vandoorne,0.0
2017,Belgian Grand Prix,wehrlein,0.0
2018,Monaco Grand Prix,ricciardo,25.0
2018,Monaco Grand Prix,vettel,18.0
2018,Monaco Grand Prix,hamilton,15.0
2018,Monaco Grand Prix,raikkonen,12.0
2018,Monaco Grand Prix,bottas,10.0
2018,Monaco Grand Prix,ocon,8.0
2018,Monaco Grand Prix,gasly,6.0
2018,Monaco Grand Prix,hulkenberg,4.0
2018,Monaco Grand Prix,max_verstappen,2.0
2018,Monaco Grand Prix,sainz,1.0
2018,Monaco Grand Prix,alonso,0.0
2018,Monaco Grand Prix,brendon_hartley,0.0
2018,Monaco Grand Prix,ericsson,0.0
2018,Monaco Grand Prix,grosjean,0.0
2018,Monaco Grand Prix,kevin_magnussen,0.0
2018,Monaco Grand Prix,leclerc,0.0
2018,Monaco Grand Prix,perez,0.0
2018,Monaco Grand Prix,sirotkin,0.0
2018,Monaco Grand Prix,stroll,0.0
2018,Monaco Grand Prix,vandoorne,0.0
2018,Italian Grand Prix,hamilton,25.0
2018,Italian Grand Prix,raikkonen,18.0
2018,Italian Grand Prix,bottas,15.0
2018,Italian Grand Prix,vettel,12.0
2018,Italian Grand Prix,max_verstappen,10.0
2018,Italian Grand Prix,ocon,8.0
2018,Italian Grand Prix,perez,6.0
2018,Italian Grand Prix,sainz,4.0
2018,Italian Grand Prix,stroll,2.0
2018,Italian Grand Prix,sirotkin,1.0
2018,Italian Grand Prix,alonso,0.0
2018,Italian Grand Prix,brendon_hartley,0.0
2018,Italian Grand Prix,ericsson,0.0
2018,Italian Grand Prix,gasly,0.0
2018,Italian Grand Prix,grosjean,0.0
2018,Italian Grand Prix,hulkenberg,0.0
2018,Italian Grand Prix,kevin_magnussen,0.0
2018,Italian Grand Prix,leclerc,0.0
2018,Italian Grand Prix,ricciardo,0.0
2018,Italian Grand Prix,vandoorne,0.0
2018,British Grand Prix,vettel,25.0
2018,British Grand Prix,hamilton,18.0
2018,British Grand Prix,raikkonen,15.0
2018,British Grand Prix,bottas,12.0
2018,British Grand Prix,ricciardo,10.0
2018,British Grand Prix,hulkenberg,8.0
2018,British Grand Prix,ocon,6.0
2018,British Grand Prix,alonso,4.0
2018,British Grand Prix,kevin_magnussen,2.0
2018,British Grand Prix,perez,1.0
2018,British Grand Prix,brendon_hartley,0.0
2018,British Grand Prix,ericsson,0.0
2018,British Grand Prix,gasly,0.0
2018,British Grand Prix,grosjean,0.0
2018,British Grand Prix,leclerc,0.0
2018,British Grand Prix,max_verstappen,0.0
2018,British Grand Prix,sainz,0.0
2018,British Grand Prix,sirotkin,0.0
2018,British Grand Prix,stroll,0.0
2018,British Grand Prix,vandoorne,0.0
2018,Belgian Grand Prix,vettel,25.0
2018,Belgian Grand Prix,hamilton,18.0
2018,Belgian Grand Prix,max_verstappen,15.0
2018,Belgian Grand Prix,bottas,12.0
2018,Belgian Grand Prix,perez,10.0
2018,Belgian Grand Prix,ocon,8.0
2018,Belgian Grand Prix,grosjean,6.0
2018,Belgian Grand Prix,kevin_magnussen,4.0
2018,Belgian Grand Prix,gasly,2.0
2018,Belgian Grand Prix,ericsson,1.0
2018,Belgian Grand Prix,alonso,0.0
2018,Belgian Grand Prix,brendon_hartley,0.0
2018,Belgian Grand Prix,hulkenberg,0.0
2018,Belgian Grand Prix,leclerc,0.0
2018,Belgian Grand Prix,raikkonen,0.0
2018,Belgian Grand Prix,ricciardo,0.0
2018,Belgian Grand Prix,sainz,0.0
2018,Belgian Grand Prix,sirotkin,0.0
2018,Belgian Grand Prix,stroll,0.0
2018,Belgian Grand Prix,vandoorne,0.0
