year,name,driver_name,points
1958,British Grand Prix,schell,2.0
1958,British Grand Prix,allison,0.0
1958,British Grand Prix,behra,0.0
1958,British Grand Prix,bonnier,0.0
1958,British Grand Prix,brooks,0.0
1958,British Grand Prix,bueb,0.0
1958,British Grand Prix,burgess,0.0
1958,British Grand Prix,fairman,0.0
1958,British Grand Prix,gerini,0.0
1958,British Grand Prix,hill,0.0
1958,British Grand Prix,jack_brabham,0.0
1958,British Grand Prix,moss,0.0
1958,British Grand Prix,shelby,0.0
1958,British Grand Prix,stacey,0.0
1958,British Grand Prix,trintignant,0.0
1958,British Grand Prix,trips,0.0
1958,Belgian Grand Prix,brooks,8.0
1958,Belgian Grand Prix,hawthorn,7.0
1958,Belgian Grand Prix,lewis-evans,4.0
1958,Belgian Grand Prix,allison,3.0
1958,Belgian Grand Prix,schell,2.0
1958,Belgian Grand Prix,behra,0.0
1958,Belgian Grand Prix,bonnier,0.0
1958,Belgian Grand Prix,collins,0.0
1958,Belgian Grand Prix,filippis,0.0
1958,Belgian Grand Prix,gendebien,0.0
1958,Belgian Grand Prix,godia,0.0
1958,Belgian Grand Prix,gregory,0.0
1958,Belgian Grand Prix,hill,0.0
1958,Belgian Grand Prix,jack_brabham,0.0
1958,Belgian Grand Prix,moss,0.0
1958,Belgian Grand Prix,musso,0.0
1958,Belgian Grand Prix,salvadori,0.0
1958,Belgian Grand Prix,seidel,0.0
1958,Belgian Grand Prix,trintignant,0.0
1959,Monaco Grand Prix,jack_brabham,9.0
1959,Monaco Grand Prix,brooks,6.0
1959,Monaco Grand Prix,trintignant,4.0
1959,Monaco Grand Prix,phil_hill,3.0
1959,Monaco Grand Prix,mclaren,2.0
1959,Monaco Grand Prix,Changy,0.0
1959,Monaco Grand Prix,allison,0.0
1959,Monaco Grand Prix,behra,0.0
1959,Monaco Grand Prix,bianchi,0.0
1959,Monaco Grand Prix,bonnier,0.0
1959,Monaco Grand Prix,bueb,0.0
1959,Monaco Grand Prix,filippis,0.0
1959,Monaco Grand Prix,flockhart,0.0
1959,Monaco Grand Prix,gregory,0.0
1959,Monaco Grand Prix,halford,0.0
1959,Monaco Grand Prix,hill,0.0
1959,Monaco Grand Prix,lovely,0.0
1959,Monaco Grand Prix,lucienbonnet,0.0
1959,Monaco Grand Prix,moss,0.0
1959,Monaco Grand Prix,salvadori,0.0
1959,Monaco Grand Prix,scarlatti,0.0
1959,Monaco Grand Prix,schell,0.0
1959,Monaco Grand Prix,testut,0.0
1959,Monaco Grand Prix,trips,0.0
1959,Italian Grand Prix,moss,8.0
1959,Italian Grand Prix,phil_hill,7.0
1959,Italian Grand Prix,jack_brabham,4.0
1959,Italian Grand Prix,gurney,3.0
1959,Italian Grand Prix,allison,2.0
1959,Italian Grand Prix,bonnier,0.0
1959,Italian Grand Prix,brooks,0.0
1959,Italian Grand Prix,burgess,0.0
1959,Italian Grand Prix,cabianca,0.0
1959,Italian Grand Prix,davis,0.0
1959,Italian Grand Prix,fairman,0.0
1959,Italian Grand Prix,flockhart,0.0
1959,Italian Grand Prix,gendebien,0.0
1959,Italian Grand Prix,hill,0.0
1959,Italian Grand Prix,ireland,0.0
1959,Italian Grand Prix,mclaren,0.0
1959,Italian Grand Prix,salvadori,0.0
1959,Italian Grand Prix,scarlatti,0.0
1959,Italian Grand Prix,schell,0.0
1959,Italian Grand Prix,shelby,0.0
1959,Italian Grand Prix,trintignant,0.0
1959,British Grand Prix,jack_brabham,8.0
1959,British Grand Prix,moss,6.5
1959,British Grand Prix,mclaren,4.5
1959,British Grand Prix,schell,3.0
1959,British Grand Prix,trintignant,2.0
1959,British Grand Prix,ashdown,0.0
1959,British Grand Prix,bill_moss,0.0
1959,British Grand Prix,bonnier,0.0
1959,British Grand Prix,bristow,0.0
1959,British Grand Prix,brooks,0.0
1959,British Grand Prix,bueb,0.0
1959,British Grand Prix,burgess,0.0
1959,British Grand Prix,dennis_taylor,0.0
1959,British Grand Prix,fairman,0.0
1959,British Grand Prix,flockhart,0.0
1959,British Grand Prix,greene,0.0
1959,British Grand Prix,gregory,0.0
1959,British Grand Prix,henry_taylor,0.0
1959,British Grand Prix,herrmann,0.0
1959,British Grand Prix,hill,0.0
1959,British Grand Prix,mike_taylor,0.0
1959,British Grand Prix,naylor,0.0
1959,British Grand Prix,orey,0.0
1959,British Grand Prix,parkes,0.0
1959,British Grand Prix,parnell,0.0
1959,British Grand Prix,piper,0.0
1959,British Grand Prix,salvadori,0.0
1959,British Grand Prix,shelby,0.0
1959,British Grand Prix,stacey,0.0
1959,British Grand Prix,trevor_taylor,0.0
1960,Monaco Grand Prix,moss,8.0
1960,Monaco Grand Prix,mclaren,6.0
1960,Monaco Grand Prix,phil_hill,4.0
1960,Monaco Grand Prix,brooks,3.0
1960,Monaco Grand Prix,bonnier,2.0
1960,Monaco Grand Prix,ginther,1.0
1960,Monaco Grand Prix,allison,0.0
1960,Monaco Grand Prix,bristow,0.0
1960,Monaco Grand Prix,burgess,0.0
1960,Monaco Grand Prix,daigh,0.0
1960,Monaco Grand Prix,gregory,0.0
1960,Monaco Grand Prix,gurney,0.0
1960,Monaco Grand Prix,halford,0.0
1960,Monaco Grand Prix,hill,0.0
1960,Monaco Grand Prix,ireland,0.0
1960,Monaco Grand Prix,jack_brabham,0.0
1960,Monaco Grand Prix,naylor,0.0
1960,Monaco Grand Prix,reventlow,0.0
1960,Monaco Grand Prix,salvadori,0.0
1960,Monaco Grand Prix,scarlatti,0.0
1960,Monaco Grand Prix,stacey,0.0
1960,Monaco Grand Prix,surtees,0.0
1960,Monaco Grand Prix,trintignant,0.0
1960,Monaco Grand Prix,trips,0.0
1960,Italian Grand Prix,phil_hill,8.0
1960,Italian Grand Prix,ginther,6.0
1960,Italian Grand Prix,mairesse,4.0
1960,Italian Grand Prix,cabianca,3.0
1960,Italian Grand Prix,trips,2.0
1960,Italian Grand Prix,herrmann,1.0
1960,Italian Grand Prix,barth,0.0
1960,Italian Grand Prix,drogo,0.0
1960,Italian Grand Prix,gamble,0.0
1960,Italian Grand Prix,gould,0.0
1960,Italian Grand Prix,munaron,0.0
1960,Italian Grand Prix,naylor,0.0
1960,Italian Grand Prix,owen,0.0
1960,Italian Grand Prix,scarlatti,0.0
1960,Italian Grand Prix,seidel,0.0
1960,Italian Grand Prix,thiele,0.0
1960,Italian Grand Prix,vic_wilson,0.0
1960,British Grand Prix,jack_brabham,8.0
1960,British Grand Prix,surtees,6.0
1960,British Grand Prix,ireland,4.0
1960,British Grand Prix,mclaren,3.0
1960,British Grand Prix,brooks,2.0
1960,British Grand Prix,trips,1.0
1960,British Grand Prix,bianchi,0.0
1960,British Grand Prix,bonnier,0.0
1960,British Grand Prix,burgess,0.0
1960,British Grand Prix,clark,0.0
1960,British Grand Prix,daigh,0.0
1960,British Grand Prix,fairman,0.0
1960,British Grand Prix,gendebien,0.0
1960,British Grand Prix,greene,0.0
1960,British Grand Prix,gregory,0.0
1960,British Grand Prix,gurney,0.0
1960,British Grand Prix,henry_taylor,0.0
1960,British Grand Prix,hill,0.0
1960,British Grand Prix,munaron,0.0
1960,British Grand Prix,naylor,0.0
1960,British Grand Prix,phil_hill,0.0
1960,British Grand Prix,piper,0.0
1960,British Grand Prix,reventlow,0.0
1960,British Grand Prix,salvadori,0.0
1960,British Grand Prix,trintignant,0.0
1960,Belgian Grand Prix,jack_brabham,8.0
1960,Belgian Grand Prix,mclaren,6.0
1960,Belgian Grand Prix,gendebien,4.0
1960,Belgian Grand Prix,phil_hill,3.0
1960,Belgian Grand Prix,clark,2.0
1960,Belgian Grand Prix,bianchi,1.0
1960,Belgian Grand Prix,bonnier,0.0
1960,Belgian Grand Prix,bristow,0.0
1960,Belgian Grand Prix,brooks,0.0
1960,Belgian Grand Prix,daigh,0.0
1960,Belgian Grand Prix,gurney,0.0
1960,Belgian Grand Prix,hill,0.0
1960,Belgian Grand Prix,ireland,0.0
1960,Belgian Grand Prix,mairesse,0.0
1960,Belgian Grand Prix,mike_taylor,0.0
1960,Belgian Grand Prix,moss,0.0
1960,Belgian Grand Prix,reventlow,0.0
1960,Belgian Grand Prix,stacey,0.0
1960,Belgian Grand Prix,trips,0.0
1961,Monaco Grand Prix,moss,9.0
1961,Monaco Grand Prix,ginther,6.0
1961,Monaco Grand Prix,phil_hill,4.0
1961,Monaco Grand Prix,trips,3.0
1961,Monaco Grand Prix,gurney,2.0
1961,Monaco Grand Prix,mclaren,1.0
1961,Monaco Grand Prix,allison,0.0
1961,Monaco Grand Prix,bianchi,0.0
1961,Monaco Grand Prix,bonnier,0.0
1961,Monaco Grand Prix,brooks,0.0
1961,Monaco Grand Prix,clark,0.0
1961,Monaco Grand Prix,gendebien,0.0
1961,Monaco Grand Prix,gregory,0.0
1961,Monaco Grand Prix,henry_taylor,0.0
1961,Monaco Grand Prix,herrmann,0.0
1961,Monaco Grand Prix,hill,0.0
1961,Monaco Grand Prix,ireland,0.0
1961,Monaco Grand Prix,jack_brabham,0.0
1961,Monaco Grand Prix,may,0.0
1961,Monaco Grand Prix,surtees,0.0
1961,Monaco Grand Prix,trintignant,0.0
1961,Italian Grand Prix,phil_hill,9.0
1961,Italian Grand Prix,gurney,6.0
1961,Italian Grand Prix,mclaren,4.0
1961,Italian Grand Prix,lewis,3.0
1961,Italian Grand Prix,brooks,2.0
1961,Italian Grand Prix,salvadori,1.0
1961,Italian Grand Prix,andre_pilette,0.0
1961,Italian Grand Prix,ashmore,0.0
1961,Italian Grand Prix,baghetti,0.0
1961,Italian Grand Prix,bandini,0.0
1961,Italian Grand Prix,barth,0.0
1961,Italian Grand Prix,beaufort,0.0
1961,Italian Grand Prix,boffa,0.0
1961,Italian Grand Prix,bonnier,0.0
1961,Italian Grand Prix,bussinello,0.0
1961,Italian Grand Prix,clark,0.0
1961,Italian Grand Prix,fairman,0.0
1961,Italian Grand Prix,ginther,0.0
1961,Italian Grand Prix,gregory,0.0
1961,Italian Grand Prix,henry_taylor,0.0
1961,Italian Grand Prix,hill,0.0
1961,Italian Grand Prix,ireland,0.0
1961,Italian Grand Prix,jack_brabham,0.0
1961,Italian Grand Prix,lippi,0.0
1961,Italian Grand Prix,may,0.0
1961,Italian Grand Prix,moss,0.0
1961,Italian Grand Prix,natili,0.0
1961,Italian Grand Prix,naylor,0.0
1961,Italian Grand Prix,parnell,0.0
1961,Italian Grand Prix,pirocchi,0.0
1961,Italian Grand Prix,prinoth,0.0
1961,Italian Grand Prix,ricardo_rodriguez,0.0
1961,Italian Grand Prix,seidel,0.0
1961,Italian Grand Prix,starrabba,0.0
1961,Italian Grand Prix,surtees,0.0
1961,Italian Grand Prix,thiele,0.0
1961,Italian Grand Prix,trintignant,0.0
1961,Italian Grand Prix,trips,0.0
1961,Italian Grand Prix,vaccarella,0.0
1961,British Grand Prix,trips,9.0
1961,British Grand Prix,phil_hill,6.0
1961,British Grand Prix,ginther,4.0
1961,British Grand Prix,jack_brabham,3.0
1961,British Grand Prix,bonnier,2.0
1961,British Grand Prix,salvadori,1.0
1961,British Grand Prix,ashmore,0.0
1961,British Grand Prix,baghetti,0.0
1961,British Grand Prix,bandini,0.0
1961,British Grand Prix,beaufort,0.0
1961,British Grand Prix,bianchi,0.0
1961,British Grand Prix,brooks,0.0
1961,British Grand Prix,burgess,0.0
1961,British Grand Prix,clark,0.0
1961,British Grand Prix,fairman,0.0
1961,British Grand Prix,gendebien,0.0
1961,British Grand Prix,greene,0.0
1961,British Grand Prix,gregory,0.0
1961,British Grand Prix,gurney,0.0
1961,British Grand Prix,henry_taylor,0.0
1961,British Grand Prix,hill,0.0
1961,British Grand Prix,ireland,0.0
1961,British Grand Prix,lewis,0.0
1961,British Grand Prix,maggs,0.0
1961,British Grand Prix,marsh,0.0
1961,British Grand Prix,mclaren,0.0
1961,British Grand Prix,moss,0.0
1961,British Grand Prix,natili,0.0
1961,British Grand Prix,parnell,0.0
1961,British Grand Prix,seidel,0.0
1961,British Grand Prix,surtees,0.0
1961,Belgian Grand Prix,phil_hill,9.0
1961,Belgian Grand Prix,trips,6.0
1961,Belgian Grand Prix,ginther,4.0
1961,Belgian Grand Prix,gendebien,3.0
1961,Belgian Grand Prix,surtees,2.0
1961,Belgian Grand Prix,gurney,1.0
1961,Belgian Grand Prix,allison,0.0
1961,Belgian Grand Prix,bandini,0.0
1961,Belgian Grand Prix,beaufort,0.0
1961,Belgian Grand Prix,bianchi,0.0
1961,Belgian Grand Prix,bonnier,0.0
1961,Belgian Grand Prix,brooks,0.0
1961,Belgian Grand Prix,burgess,0.0
1961,Belgian Grand Prix,clark,0.0
1961,Belgian Grand Prix,gregory,0.0
1961,Belgian Grand Prix,henry_taylor,0.0
1961,Belgian Grand Prix,hill,0.0
1961,Belgian Grand Prix,ireland,0.0
1961,Belgian Grand Prix,jack_brabham,0.0
1961,Belgian Grand Prix,lewis,0.0
1961,Belgian Grand Prix,mairesse,0.0
1961,Belgian Grand Prix,marsh,0.0
1961,Belgian Grand Prix,mclaren,0.0
1961,Belgian Grand Prix,moss,0.0
1961,Belgian Grand Prix,seidel,0.0
1961,Belgian Grand Prix,trintignant,0.0
